height,prop_time_lower_bound,node_count,size
1897354,475,3,19981
1897355,420,3,7068
1897356,720,3,88147
1897357,487,3,3664
1897358,308,3,31008
1897359,448,3,21013
1897360,439,3,19979
1897361,368,3,17550
1897362,437,3,23297
1897363,527,3,1866
1897364,546,3,30814
1897365,1839,3,43185
1897366,456,3,7094
1897367,369,3,35636
1897368,359,3,103
1897369,203,3,21682
1897370,514,3,33403
1897371,711,3,94
1897372,399,3,11216
1897373,198,3,5335
1897374,397,3,14035
1897375,427,3,2705
1897376,414,3,33707
1897377,376,3,94
1897378,1069,3,94
1897379,306,3,7904
1897380,370,3,103
1897381,725,3,44066
1897382,601,3,15898
1897383,453,3,29709
1897384,468,3,7910
1897385,456,3,61171
1897386,522,3,94
1897387,751,3,212599
1897388,537,3,21434
1897389,590,3,44198
1897390,452,3,16712
1897391,356,3,14178
1897392,396,3,16602
1897393,403,3,94
1897394,742,3,94
1897395,202,3,44592
1897396,370,3,1900
1897397,557,3,13842
1897398,510,3,94
1897399,447,3,103
1897400,388,3,14720
1897401,355,3,12385
1897402,4906,3,28061
1897403,508,3,58724
1897404,473,3,51315
1897405,377,3,3646
1897406,310,3,83045
1897407,1341,3,94
1897408,266,3,1900
1897409,251,3,27246
1897410,328,3,9483
1897411,490,3,41967
1897412,225,3,103
1897413,256,3,20992
1897414,275,3,4496
1897415,1788,3,94
1897416,418,3,51258
1897417,267,3,111807
1897418,265,3,94
1897419,440,3,40281
1897420,254,3,15028
1897421,13354,3,44793
1897422,330,3,5298
1897423,627,3,33159
1897424,336,3,18425
1897425,434,3,94
1897426,591,3,33138
1897427,296,3,103
1897428,589,3,44287
1897429,856,3,45911
1897430,401,3,103
1897431,695,3,118648
1897432,404,3,35655
1897433,335,3,90
1897434,390,3,11421
1897435,274,3,55551
1897436,641,3,78965
1897437,266,3,90
1897438,340,3,31462
1897439,488,3,73513
1897440,186,3,17479
1897441,304,3,7111
1897442,278,3,103
1897443,1355,3,41664
1897444,309,3,103
1897445,7746,3,41049
1897446,218,3,38042
1897447,364,3,3636
1897448,334,3,4515
1897449,322,3,7088
1897450,314,3,17589
1897451,21,3,3657
1897452,411,3,5230
1897453,315,3,27523
1897454,269,3,90
1897455,410,3,7007
1897456,182,3,82282
1897457,320,3,4463
1897458,456,3,94
1897459,238,3,54716
1897460,454,3,10474
1897461,353,3,90
1897462,401,3,103
1897463,614,3,75594
1897464,368,3,3647
1897465,307,3,103
1897466,580,3,110508
1897467,593,3,3359
1897468,434,3,4493
1897469,286,3,10345
1897470,590,3,93969
1897471,506,3,32426
1897472,336,3,5138
1897473,646,3,104361
1897474,815,3,5297
1897475,1182,3,27721
1897476,346,3,7084
1897477,282,3,9240
1897478,214,3,17453
1897479,241,3,14010
1897480,544,3,94
1897481,8270,3,25953
1897482,3868,3,10547
1897483,106,3,94
1897484,286,3,25576
1897485,432,3,72599
1897486,368,3,103
1897487,413,3,28347
1897488,126,3,5249
1897489,136,3,94
1897490,241,3,28321
1897491,420,3,7736
1897492,625,3,133450
1897493,348,3,21810
1897494,223,3,94
1897495,205,3,20767
1897496,578,3,20039
1897497,404,3,35904
1897498,212,3,13933
1897499,631,3,7076
1897500,176,3,103
1897501,543,3,31881
1897502,642,3,71572
1897503,1405,3,90
1897504,355,3,3650
1897505,318,3,39854
1897506,715,3,14212
1897507,345,3,40229
1897508,369,3,34937
1897509,330,3,15650
1897510,658,3,1870
1897511,4153,3,1922
1897512,329,3,11449
1897513,275,3,1869
1897514,296,3,150
1897515,870,3,44515
1897516,585,3,94
1897517,987,3,103
1897518,568,3,43540
1897519,481,3,103
1897520,431,3,1866
1897521,337,3,3538
1897522,309,3,15498
1897523,766,3,60023
1897524,458,3,1865
1897525,402,3,94
1897526,699,3,11336
1897527,304,3,15729
1897528,245,3,94
1897529,637,3,10515
1897530,384,3,103
1897531,641,3,59174
1897532,997,3,26043
1897533,534,3,30498
1897534,244,3,1865
1897535,456,3,24354
1897536,413,3,4472
1897537,338,3,58657
1897538,243,3,94
1897539,1078,3,37484
1897540,301,3,25792
1897541,360,3,3535
1897542,180,3,3637
1897543,358,3,23539
1897544,451,3,103
1897545,310,3,13111
1897546,313,3,3537
1897547,481,3,90
1897548,362,3,18585
1897549,471,3,34737
1897550,1223,3,103
1897551,231,3,34710
1897552,415,3,8007
1897553,195,3,14885
1897554,552,3,46473
1897555,197,3,20017
1897556,5,3,53820
1897557,201,3,5438
1897558,630,5,103
1897559,357,3,52267
1897560,186,3,16583
1897561,307,3,147654
1897562,202,3,75770
1897563,206,3,94
1897564,93,3,94
1897565,179,3,7240
1897566,503,3,23570
1897567,405,3,3358
1897568,302,3,9868
1897569,343,3,94
1897570,462,3,15728
1897571,510,3,94
1897572,1479,3,14074
1897573,246,3,15849
1897574,505,3,45747
1897575,342,3,5304
1897576,370,3,30093
1897577,267,3,5965
1897578,454,3,53825
1897579,306,3,5130
1897580,351,3,8019
1897581,49,3,8852
1897582,4266,3,42249
1897583,348,3,27762
1897584,827,3,41994
1897585,386,3,24715
1897586,154,3,11513
1897587,461,3,94
1897588,136,3,41087
1897589,246,3,103
1897590,533,3,2699
1897591,405,3,36577
1897592,148,3,17800
1897593,502,3,11232
1897594,60,3,19780
1897595,227,3,31610
1897596,660,3,123694
1897597,257,3,7072
1897598,272,3,44536
1897599,258,3,1874
1897600,354,3,32981
1897601,285,3,9694
1897602,1018,3,56865
1897603,377,3,11609
1897604,434,3,10504
1897605,663,3,23617
1897606,369,3,11381
1897607,547,3,60694
1897608,318,3,1873
1897609,7550,3,32138
1897610,332,3,94
1897611,778,3,17507
1897612,353,3,8598
1897613,430,3,90
1897614,265,3,8046
1897615,1001,3,31404
1897616,349,3,103
1897617,357,3,103
1897618,458,3,108157
1897619,373,3,1864
1897620,389,3,25932
1897621,733,3,113240
1897622,421,3,30093
1897623,5119,3,94
1897624,412,3,21724
1897625,499,3,103
1897626,474,3,32216
1897627,356,3,22079
1897628,429,3,9836
1897629,235,3,4494
1897630,399,3,11600
1897631,375,3,61741
1897632,408,3,10595
1897633,392,3,42703
1897634,441,3,5304
1897635,465,3,30599
1897636,712,3,41370
1897637,196,3,1899
1897638,289,3,3634
1897639,382,3,30113
1897640,392,3,32010
1897641,395,3,90
1897642,302,3,90
1897643,390,3,16742
1897644,41,2,103
1897645,790,3,92824
1897646,649,3,2722
1897647,648,3,94
1897648,513,3,72581
1897649,662,3,7200
1897650,228,3,8062
1897651,264,3,23272
1897652,773,3,99965
1897653,493,3,128298
1897654,639,3,28034
1897655,420,3,41237
1897656,711,3,140277
1897657,578,3,75660
1897658,502,3,12311
1897659,801,3,23557
1897660,700,3,230001
1897661,455,3,44226
1897662,379,3,1878
1897663,454,3,32234
1897664,452,3,103
1897665,768,3,114055
1897666,965,3,30849
1897667,849,3,126947
1897668,403,3,150
1897669,443,3,23758
1897670,250,3,5202
1897671,412,3,11338
1897672,536,3,13661
1897673,720,3,74148
1897674,516,3,2704
1897675,262,3,37607
1897676,518,3,11441
1897677,367,3,103
1897678,513,3,103
1897679,698,3,16520
1897680,571,3,18355
1897681,537,3,18210
1897682,527,3,94
1897683,304,3,54745
1897684,343,3,41193
1897685,426,3,178025
1897686,450,3,10669
1897687,7889,3,64574
1897688,393,3,7079
1897689,395,3,25307
1897690,440,3,18657
1897691,628,3,72161
1897692,386,3,28024
1897693,175,3,103
1897694,534,3,24445
1897695,64,3,90
1897696,927,3,103
1897697,538,3,66467
1897698,122,3,9812
1897699,90,3,14988
1897700,219,3,103
1897701,365,3,1876
1897702,354,3,14916
1897703,279,3,5298
1897704,443,3,154068
1897705,470,3,9783
1897706,275,3,3369
1897707,440,3,51625
1897708,255,3,2715
1897709,278,3,2721
1897710,346,3,32809
1897711,6438,3,1874
1897712,608,3,87284
1897713,208,3,5444
1897714,105,3,25563
1897715,166,3,94
1897716,212,3,20679
1897717,256,3,103
1897718,317,3,35927
1897719,7365,3,70669
1897720,227,3,103
1897721,247,3,4489
1897722,358,3,116334
1897723,19,3,5445
1897724,536,3,7740
1897725,594,3,57887
1897726,307,3,1890
1897727,228,3,7221
1897728,901,3,151252
1897729,437,3,24700
1897730,262,3,3677
1897731,721,3,111470
1897732,419,2,94
1897733,782,3,25386
1897734,572,3,90550
1897735,113,3,111785
1897736,314,3,7065
1897737,946,3,81122
1897738,337,3,2728
1897739,169,3,88629
1897740,301,3,5202
1897741,695,3,68379
1897742,295,3,94
1897743,274,3,94
1897744,329,3,1867
1897745,644,3,46265
1897746,860,3,7687
1897747,4784,3,14127
1897748,639,3,4494
1897749,734,3,19880
1897750,458,3,1864
1897751,656,3,115479
1897752,633,3,1867
1897753,700,3,13070
1897754,209,3,67073
1897755,280,3,56766
1897756,307,3,94
1897757,448,3,14162
1897758,253,3,30002
1897759,264,3,10640
1897760,292,3,11287
1897761,762,3,106656
1897762,333,3,3646
1897763,225,3,90
1897764,458,3,6962
1897765,349,3,7136
1897766,455,3,94
1897767,569,3,102237
1897768,346,3,8875
1897769,398,3,18175
1897770,220,2,6241
1897771,399,3,28047
1897772,403,3,1867
1897773,130,3,13132
1897774,874,3,64472
1897775,202,3,2541
1897776,282,3,94
1897777,525,3,49528
1897778,398,3,21746
1897779,8456,3,167617
1897780,717,3,46215
1897781,377,3,8986
1897782,414,3,26866
1897783,297,3,2695
1897784,2115,3,1874
1897785,294,3,6072
1897786,1415,3,24310
1897787,362,3,94
1897788,249,3,13078
1897789,1160,3,7911
1897790,238,3,21804
1897791,396,3,8873
1897792,898,3,7797
1897793,354,3,10706
1897794,353,3,18028
1897795,766,3,20056
1897796,559,3,3632
1897797,430,3,19371
1897798,296,3,70178
1897799,184,3,94
1897800,247,3,9571
1897801,348,3,41646
1897802,358,3,37216
1897803,240,3,1859
1897804,436,3,4370
1897805,381,3,49386
1897806,392,3,18179
1897807,354,3,20869
1897808,870,3,88050
1897809,311,3,9321
1897810,392,3,103
1897811,659,3,96313
1897812,378,3,2706
1897813,523,2,44421
1897814,5037,3,7004
1897815,371,3,35312
1897816,370,3,12350
1897817,209,3,3689
1897818,848,3,169733
1897819,249,3,94
1897820,283,3,103
1897821,527,3,29711
1897822,398,3,6133
1897823,243,3,81334
1897824,272,3,16742
1897825,82,3,16399
1897826,260,3,10501
1897827,152,3,103
1897828,272,3,38948
1897829,918,3,203903
1897830,398,3,15009
1897831,194,3,14897
1897832,668,3,15719
1897833,558,3,45528
1897834,324,3,8150
1897835,614,3,55175
1897836,904,3,92698
1897837,380,3,13600
1897838,8119,3,14049
1897839,315,3,4471
1897840,164,3,94
1897841,138,3,11316
1897842,363,3,16764
1897843,645,3,56348
1897844,357,3,3529
1897845,341,3,8868
1897846,370,3,6903
1897847,95,3,2779
1897848,227,3,6144
1897849,294,3,4485
1897850,419,3,29814
1897851,425,3,31095
1897852,320,3,1878
1897853,286,3,103
1897854,232,3,33792
1897855,525,3,3649
1897856,303,3,4492
1897857,241,3,5328
1897858,401,3,94629
1897859,212,3,5337
1897860,435,3,62861
1897861,249,3,3553
1897862,1400,3,57360
1897863,294,3,1899
1897864,392,3,30520
1897865,689,3,70370
1897866,1136,3,52227
1897867,249,3,2728
1897868,204,3,5307
1897869,337,3,65685
1897870,4497,3,7046
1897871,702,3,134459
1897872,215,3,12268
1897873,551,3,86208
1897874,365,3,71203
1897875,135,3,94
1897876,325,3,94
1897877,314,3,12399
1897878,280,3,18384
1897879,446,3,18204
1897880,446,3,17467
1897881,301,3,56706
1897882,425,3,32715
1897883,391,3,19784
1897884,356,3,2705
1897885,314,3,64480
1897886,477,3,7107
1897887,353,3,102930
1897888,434,2,21136
1897889,630,3,65964
1897890,207,3,25406
1897891,474,3,3680
1897892,363,3,21836
1897893,410,3,18340
1897894,547,3,22457
1897895,686,3,59340
1897896,92,3,11275
1897897,356,3,1902
1897898,377,3,15598
1897899,417,3,67130
1897900,601,3,19852
1897901,640,3,73155
1897902,519,3,1925
1897903,204,3,61374
1897904,247,3,2694
1897905,513,3,10504
1897906,791,3,159586
1897907,288,3,103
1897908,160,3,5907
1897909,631,3,53113
1897910,372,3,16503
1897911,1097,3,94
1897912,7044,3,63169
1897913,346,3,94
1897914,137,3,95517
1897915,58,3,2697
1897916,252,3,13829
1897917,288,3,83063
1897918,1050,3,60069
1897919,338,3,94
1897920,545,3,86216
1897921,353,3,103
1897922,371,3,1865
1897923,287,3,4482
1897924,487,3,52395
1897925,188,3,94
1897926,254,3,11638
1897927,97,3,94
1897928,200,3,90
1897929,533,3,5352
1897930,289,3,1902
1897931,202,3,32189
1897932,395,3,35456
1897933,317,3,103
1897934,174,3,4491
1897935,334,3,81875
1897936,261,3,3358
1897937,231,3,13006
1897938,205,2,19364
1897939,481,3,42965
1897940,313,3,103
1897941,187,3,64315
1897942,246,3,90
1897943,369,3,52301
1897944,263,3,3635
1897945,310,3,30465
1897946,35,3,13938
1897947,312,3,93727
1897948,241,3,19231
1897949,413,3,18621
1897950,13761,3,4469
1897951,579,3,55706
1897952,530,3,26657
1897953,554,3,19225
1897954,200,3,55457
1897955,367,3,11415
1897956,301,3,26702
1897957,312,3,13101
1897958,320,3,13260
1897959,392,3,14957
1897960,306,3,15711
1897961,193,3,103
1897962,306,3,31404
1897963,695,3,94
1897964,341,3,22787
1897965,260,3,2700
1897966,375,3,39002
1897967,230,3,30214
1897968,870,3,61633
1897969,331,3,4491
1897970,354,3,7657
1897971,907,3,7107
1897972,179,3,10516
1897973,475,3,1865
1897974,410,3,25484
1897975,479,3,103
1897976,383,3,94
1897977,462,3,94
1897978,348,3,1875
1897979,772,3,111431
1897980,351,3,3358
1897981,470,3,4478
1897982,469,3,43469
1897983,503,3,8876
1897984,520,3,3668
1897985,329,3,103
1897986,1658,3,3636
1897987,126,3,142676
1897988,323,3,11383
1897989,10419,3,47972
1897990,183,3,5963
1897991,342,3,8766
1897992,429,3,60819
1897993,254,3,61656
1897994,315,3,8671
1897995,481,3,103
1897996,204,3,3645
1897997,439,3,20094
1897998,92,3,103
1897999,89,3,14957
1898000,269,3,10729
1898001,512,3,89718
1898002,268,3,103
1898003,249,3,28858
1898004,418,3,7090
1898005,463,3,13081
1898006,449,3,7080
1898007,443,3,4484
1898008,332,3,7082
1898009,277,3,29982
1898010,490,3,56285
1898011,662,3,12180
1898012,156,3,33132
1898013,376,3,4474
1898014,162,3,1867
1898015,188,3,43680
1898016,204,3,3641
1898017,201,3,31466
1898018,69,3,11233
1898019,376,3,31352
1898020,241,3,19202
1898021,178,3,9444
1898022,4471,3,23584
1898023,251,3,103
1898024,400,3,67167
1898025,312,3,19163
1898026,332,3,2708
1898027,453,3,103
1898028,639,3,79608
1898029,271,3,90
1898030,715,3,3640
1898031,164,3,28003
1898032,299,3,3557
1898033,596,3,70571
1898034,160,3,7188
1898035,217,3,6243
1898036,359,3,6901
1898037,334,3,103
1898038,376,3,9720
1898039,368,3,44790
1898040,308,3,34720
1898041,145,3,19316
1898042,349,3,2710
1898043,307,3,14044
1898044,653,3,119488
1898045,740,3,4465
1898046,304,3,11499
1898047,186,3,103
1898048,113,3,26422
1898049,206,3,94
1898050,228,3,44581
1898051,337,3,91839
1898052,91,3,14171
1898053,121,3,19086
1898054,4590,3,32177
1898055,88,3,103
1898056,409,3,106791
1898057,285,3,4473
1898058,362,3,34053
1898059,389,3,26185
1898060,320,3,5968
1898061,479,3,32314
1898062,391,3,9675
1898063,2821,4,38155
1898064,688,3,31511
1898065,373,3,94
1898066,1470,3,54816
1898067,364,3,94
1898068,420,3,94
1898069,225,3,13188
1898070,441,3,2695
1898071,332,3,10525
1898072,285,3,7075
1898073,339,3,2708
1898074,484,3,40223
1898075,160,3,9281
1898076,521,3,26788
1898077,107,3,90
1898078,261,3,37079
1898079,169,3,67872
1898080,330,3,94
1898081,314,3,46834
1898082,335,3,103
1898083,307,3,51154
1898084,19151,3,10505
1898085,303,3,24350
1898086,227,3,28079
1898087,159,3,1897
1898088,307,3,55412
1898089,337,3,12276
1898090,400,3,102565
1898091,311,3,15104
1898092,253,3,72045
1898093,508,3,52994
1898094,267,3,94
1898095,287,3,10517
1898096,489,3,30520
1898097,268,3,23518
1898098,236,3,7897
1898099,386,3,12947
1898100,135,3,31535
1898101,291,3,25301
1898102,455,3,77862
1898103,2381,6,24666
1898104,423,3,71133
1898105,330,3,94
1898106,617,3,34000
1898107,8134,3,137631
1898108,690,3,27181
1898109,832,3,72110
1898110,500,3,48667
1898111,371,3,103
1898112,187,3,30464
1898113,320,3,7762
1898114,304,3,94
1898115,508,3,38310
1898116,394,3,17954
1898117,82,3,51011
1898118,119,3,5301
1898119,108,3,94
1898120,342,3,5298
1898121,527,3,47131
1898122,407,3,22698
1898123,299,3,18374
1898124,36,3,12285
1898125,196,3,150
1898126,121,3,94
1898127,119,3,36657
1898128,663,3,34110
1898129,46,3,90
1898130,192,3,103
1898131,125,3,35780
1898132,52,3,5447
1898133,382,3,78793
1898134,312,3,1877
1898135,186,3,5308
1898136,309,3,1868
1898137,731,3,41301
1898138,263,3,3632
1898139,10493,2,42260
1898140,114,3,2696
1898141,307,3,29992
1898142,248,3,94
1898143,147,3,94
1898144,2110,3,39203
1898145,1090,3,1864
1898146,119,3,39914
1898147,351,3,8010
1898148,527,3,41758
1898149,372,3,103
1898150,302,3,6156
1898151,264,3,103
1898152,337,3,7075
1898153,363,3,21371
1898154,305,3,5140
1898155,307,3,13117
1898156,424,3,94
1898157,602,3,2530
1898158,161,3,33156
1898159,318,3,3363
1898160,267,3,103
1898161,461,3,39287
1898162,572,3,94
1898163,314,3,23431
1898164,581,3,94
1898165,368,3,56303
1898166,857,3,40823
1898167,643,3,114985
1898168,138,3,103
1898169,366,3,12742
1898170,457,3,22841
1898171,3982,3,94
1898172,878,3,5961
1898173,364,3,103
1898174,317,3,17163
1898175,143,3,3639
1898176,370,3,30772
1898177,224,3,4482
1898178,343,3,7846
1898179,196,3,90
1898180,167,3,1863
1898181,507,3,12572
1898182,381,3,45000
1898183,308,3,20271
1898184,274,3,1873
1898185,90,3,32359
1898186,283,3,10080
1898187,310,3,150
1898188,386,3,103
1898189,421,3,20093
1898190,425,3,3649
1898191,354,3,7894
1898192,258,3,11332
1898193,290,3,1864
1898194,92,3,5930
1898195,366,3,9791
1898196,382,3,5299
1898197,152,3,103
1898198,352,3,5420
1898199,481,3,37067
1898200,428,3,103
1898201,602,3,28970
1898202,439,3,7874
1898203,525,3,35015
1898204,352,3,103
1898205,1307,3,28713
1898206,676,3,3674
1898207,361,3,14352
1898208,409,3,16667
1898209,331,3,1898
1898210,245,3,5156
1898211,516,3,33986
1898212,143,3,4549
1898213,433,3,29733
1898214,322,3,94
1898215,397,3,16375
1898216,2196,3,252520
1898217,444,3,11448
1898218,774,3,71209
1898219,411,3,94
1898220,333,3,103
1898221,257,3,3534
1898222,253,3,2719
1898223,309,3,27098
1898224,283,3,3357
1898225,296,3,103
1898226,424,3,25129
1898227,550,3,32098
1898228,267,3,3640
1898229,2226,3,15556
1898230,1748,3,2730
1898231,1514,3,42415
1898232,439,3,1874
1898233,348,3,11450
1898234,377,3,94
1898235,438,3,14599
1898236,459,3,3647
1898237,1053,3,19796
1898238,3474,3,26789
1898239,485,3,7755
1898240,407,3,94
1898241,199,3,132503
1898242,306,3,55838
1898243,286,3,27885
1898244,567,3,12211
1898245,396,3,55616
1898246,7508,3,7062
1898247,337,3,114294
1898248,428,3,24484
1898249,323,3,94
1898250,354,3,23770
1898251,353,3,6023
1898252,201,3,94
1898253,223,3,34170
1898254,231,3,20706
1898255,279,3,65464
1898256,181,3,94
1898257,351,3,55542
1898258,303,3,1877
1898259,180,3,25937
1898260,146,3,4494
1898261,312,3,5134
1898262,262,3,19167
1898263,246,3,103
1898264,360,3,40261
1898265,421,3,103
1898266,470,3,46369
1898267,187,3,103
1898268,207,3,3640
1898269,223,3,31762
1898270,1495,3,5299
1898271,164,3,16404
1898272,426,3,21893
1898273,4744,3,131757
1898274,317,3,103
1898275,386,3,19600
1898276,525,3,74355
1898277,506,3,10212
1898278,893,3,39302
1898279,305,3,24491
1898280,327,3,1865
1898281,307,3,22165
1898282,334,3,1867
1898283,314,3,6763
1898284,363,3,39830
1898285,253,3,6264
1898286,460,3,28399
1898287,430,3,1872
1898288,363,2,6868
1898289,499,3,20835
1898290,795,3,42194
1898291,933,3,125141
1898292,178,3,28275
1898293,340,3,13270
1898294,368,3,17494
1898295,316,3,9686
1898296,544,3,94
1898297,293,3,24068
1898298,346,3,4370
1898299,542,3,9500
1898300,347,3,43874
1898301,95,3,52350
1898302,16587,3,84127
1898303,121,3,36021
1898304,137,3,3654
1898305,277,3,2704
1898306,1247,3,57185
1898307,153,3,103
1898308,317,3,35678
1898309,262,3,103
1898310,84,3,2719
1898311,436,3,1862
1898312,1259,3,15821
1898313,365,3,16389
1898314,309,3,26063
1898315,483,3,27786
1898316,192,3,94
1898317,377,3,10613
1898318,428,3,7077
1898319,527,3,17663
1898320,572,3,13773
1898321,343,3,15619
1898322,215,3,6015
1898323,258,3,6279
1898324,408,3,13784
1898325,267,3,55141
1898326,449,3,10310
1898327,269,3,26844
1898328,451,3,29958
1898329,402,3,10313
1898330,4851,3,63883
1898331,370,3,90
1898332,299,3,32608
1898333,70,3,94
1898334,153,3,17260
1898335,210,3,12033
1898336,255,3,31479
1898337,282,3,94
1898338,347,3,24747
1898339,253,3,1866
1898340,523,3,65695
1898341,478,3,28649
1898342,210,3,103
1898343,244,3,18251
1898344,89,3,29675
1898345,394,3,17965
1898346,147,3,18467
1898347,224,3,2706
1898348,2768,3,30229
1898349,551,3,94948
1898350,731,3,73796
1898351,271,3,31768
1898352,516,3,29736
1898353,171,3,103
1898354,240,3,6817
1898355,350,3,54001
1898356,351,3,103
1898357,13103,3,164568
1898358,458,3,103
1898359,568,3,118163
1898360,494,3,20218
1898361,107,3,1864
1898362,451,3,13069
1898363,417,3,46360
1898364,249,3,14882
1898365,378,3,21356
1898366,312,3,94
1898367,668,3,61818
1898368,761,3,10447
1898369,686,3,23648
1898370,836,3,71327
1898371,395,3,4478
1898372,374,3,15941
1898373,411,3,1869
1898374,456,3,47759
1898375,549,3,7216
1898376,183,3,20034
1898377,323,3,9694
1898378,439,3,3673
1898379,357,3,1865
1898380,348,3,25506
1898381,10831,3,12117
1898382,156,3,19155
1898383,229,3,22576
1898384,423,3,4470
1898385,344,3,2698
1898386,386,3,39825
1898387,284,3,103
1898388,478,3,5315
1898389,481,3,11481
1898390,315,3,14187
1898391,471,3,5956
